submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,hit_id,item,botresponse,trials,assignment_id,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,worker_id,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
481,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),images/dog-parade-basic2.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs2,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,NA,0,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small pug.</b>",prenominal,NA,,pugs,,0,NA,NA,some_college,small,NA,A2JM9NPXB1PERA,English,female,,NA,You and your friend see the following:,2,1567791328289,NA,NA,1,NA,NA,NA,basic,custom_main_text1
481,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),images/flower-parade-dandelion.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,flowers,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,NA,1,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small dandelion.</b>",prenominal,NA,,dandelions,,0,NA,NA,some_college,small,NA,A2JM9NPXB1PERA,English,female,,NA,You and your friend see the following:,3,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text1
481,NA,hummingbird,NA,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,eagle,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/colibri.jpg,birds,some_college,NA,NA,A2JM9NPXB1PERA,English,female,NA,birds,NA,1,1567791328289,1,This is an ,1,These are both,eagle,NA,NA,warmup2
481,NA,chihuahua,NA,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,doberman,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,A2JM9NPXB1PERA,English,female,NA,dogs,NA,2,1567791328289,1,This is a ,1,These are both,doberman,NA,NA,warmup2
481,NA,marlin,NA,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,goldfish,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A2JM9NPXB1PERA,English,female,NA,fish,NA,3,1567791328289,1,This is a ,1,These are both,goldfish,NA,NA,warmup2
481,NA,swordfish,NA,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,goldfish,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A2JM9NPXB1PERA,English,female,NA,fish,NA,3,1567791328289,2,This is a ,1,These are both,goldfish,NA,NA,warmup2
481,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),images/dog-parade-doberman.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs1,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,NA,1,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,,dobermans,,1,NA,NA,some_college,big,NA,A2JM9NPXB1PERA,English,female,,NA,You and your friend see the following:,1,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text2
481,Please rephrase your friend's comment.,NA,It is small relative to other ,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),images/fish-parade-basic.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,NA,0,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,,fish,,1,NA,NA,some_college,small,NA,A2JM9NPXB1PERA,English,female,,NA,You and your friend see the following:,2,1567791328289,NA,NA,1,NA,NA,NA,basic,custom_main_text2
481,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:28 GMT-0500 (Central Daylight Time),images/bird-parade-eagle.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,patricia,NA,3KIBXJ1WD6INPLP0JWP2FM2KA1BKOD,NA,1,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,,eagles,,1,NA,NA,some_college,big,NA,A2JM9NPXB1PERA,English,female,,NA,You and your friend see the following:,3,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text2
480,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,NA,jennifer,1,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",47,buildings,,NA,NA,NA,graduated_college,NA,comp_class_warmup,AVX3SWFMBEPMZ,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791318384,1,NA,2,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
480,NA,pug,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,great dane,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,dogs,NA,1,1567791318384,1,This is a ,2,These are both,hound,NA,NA,warmup1
480,NA,pug,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,great dane,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,dogs,NA,1,1567791318384,2,This is a ,2,These are both,great dane,NA,NA,warmup1
480,NA,dandelion,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/sunflower.png,dandelion,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,flowers,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,sunflower,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/dandelion.jpg,plants,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,flowers,NA,2,1567791318384,1,This is a ,2,These are both,sunflower,NA,NA,warmup1
480,NA,dandelion,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/sunflower.png,dandelion,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,flowers,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,sunflower,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,flowers,NA,2,1567791318384,2,This is a ,2,These are both,sunflower,NA,NA,warmup1
480,NA,hummingbird,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,birds,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,eagle,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,birds,NA,3,1567791318384,1,This is an ,2,These are both,eagle,NA,NA,warmup1
480,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/bird-parade-basic.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,birds,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big eagle.</b>",prenominal,NA,47,birds,,0,NA,NA,graduated_college,big,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,1,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text1
480,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/flower-parade-dandelion.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,flowers,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big dandelion.</b>",prenominal,NA,47,dandelions,,0,NA,NA,graduated_college,big,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,2,1567791318384,NA,NA,2,NA,NA,NA,incongr,custom_main_text1
480,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/dog-parade-great-dane.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs2,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,47,great danes,,0,NA,NA,graduated_college,big,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,3,1567791318384,NA,NA,2,NA,NA,NA,congr,custom_main_text1
480,NA,redwood,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,bonsai,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,trees,NA,1,1567791318384,1,This is a ,2,These are both,bonsai,NA,NA,warmup2
480,NA,chihuahua,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,doberman,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,dogs,NA,2,1567791318384,1,This is a ,2,These are both,doberman,NA,NA,warmup2
480,NA,swordfish,NA,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,goldfish,NA,yes,Please label the pictures below.,NA,NA,47,NA,,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,AVX3SWFMBEPMZ,English,male,NA,fish,NA,3,1567791318384,1,This is a ,2,These are both,goldfish,NA,NA,warmup2
480,Please rephrase your friend's comment.,NA,It is big relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/fish-parade-goldfish.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,47,things,,1,NA,NA,graduated_college,big,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,1,1567791318384,NA,NA,2,NA,NA,NA,incongr,custom_main_text2
480,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/tree-parade-basic.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,47,trees,,1,NA,NA,graduated_college,small,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,2,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text2
480,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:35:18 GMT-0500 (Central Daylight Time),images/dog-parade-basic.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs1,jennifer,NA,3E1QT0TDFQXTYYCWCCFU5KX73SII8X,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,47,dogs,,1,NA,NA,graduated_college,big,NA,AVX3SWFMBEPMZ,English,male,,NA,You and your friend see the following:,3,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text2
477,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,NA,barbara,1,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,NA,,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings.,,NA,NA,NA,graduated_college,NA,comp_class_warmup,A16KPD0UW2OPBA,englosh,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791330447,1,NA,1.50,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
477,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,NA,barbara,1,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,NA,,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings,,NA,NA,NA,graduated_college,NA,comp_class_warmup,A16KPD0UW2OPBA,englosh,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791330447,2,NA,1.50,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
477,NA,hummingbird,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,eagle,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,birds,NA,1,1567791330447,1,This is an ,1.50,These are both,eagle,NA,NA,warmup1
477,NA,dandelion,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/sunflower.png,dandelion,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,flowers,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,sunflower,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,flowers,NA,2,1567791330447,1,This is a ,1.50,These are both,sunflower,NA,NA,warmup1
477,NA,pug,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,great dane,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,dogs,NA,3,1567791330447,1,This is a ,1.50,These are both,great dane,NA,NA,warmup1
477,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/bird-parade-basic.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,0,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,29,birds,,1,NA,NA,graduated_college,big,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,1,1567791330447,NA,NA,1.50,NA,NA,NA,basic,custom_main_text1
477,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/flower-parade-dandelion.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,flowers,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,1,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,weeds,,1,NA,NA,graduated_college,small,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,2,1567791330447,NA,NA,1.50,NA,NA,NA,congr,custom_main_text1
477,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/dog-parade-pug.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs2,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,2,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big pug.</b>",prenominal,NA,29,pugs,,0,NA,NA,graduated_college,big,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,3,1567791330447,NA,NA,1.50,NA,NA,NA,incongr,custom_main_text1
477,NA,chihuahua,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,doberman,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,dogs,NA,1,1567791330447,1,This is a ,1.50,These are both,doberman,NA,NA,warmup2
477,NA,marlin,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,goldfish,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,fish,NA,2,1567791330447,1,This is a ,1.50,These are both,goldfish,NA,NA,warmup2
477,NA,swordfish,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,goldfish,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,fish,NA,2,1567791330447,2,This is a ,1.50,These are both,goldfish,NA,NA,warmup2
477,NA,redwood,NA,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,trees,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,bonsai,NA,,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,A16KPD0UW2OPBA,englosh,male,NA,trees,NA,3,1567791330447,1,This is a ,1.50,These are both,bonsai,NA,NA,warmup2
477,Please rephrase your friend's comment.,NA,It is small relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/fish-parade-basic.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,0,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,fish,,1,NA,NA,graduated_college,small,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,1,1567791330447,NA,NA,1.50,NA,NA,NA,basic,custom_main_text2
477,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/dog-parade-doberman.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs1,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,1,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big doberman.</b>",prenominal,NA,29,doberman,,0,NA,NA,graduated_college,big,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,2,1567791330447,NA,NA,1.50,NA,NA,NA,congr,custom_main_text2
477,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 10:35:30 GMT-0700 (Pacific Daylight Time),images/tree-parade-basic.png,13,NA,NA,NA,no,2,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,trees,barbara,NA,3TDXMTX3CCI6UKT8JXIWL61GXXSI6B,NA,0,,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,29,trees,,0,NA,NA,graduated_college,big,NA,A16KPD0UW2OPBA,englosh,male,,NA,You and your friend see the following:,3,1567791330447,NA,NA,1.50,NA,NA,NA,basic,custom_main_text2
475,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 07:30:37 GMT-1000 (Hawaii-Aleutian Standard Time),NA,13,NA,NA,NA,no,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,NA,elizabeth,1,378XPAWRUD17HM5B9AZ81B32TGIAIT,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",38,buildings,,NA,NA,NA,graduated_college,NA,comp_class_warmup,AV22FQTJNBUZT,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791037518,1,NA,1.00,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
475,NA,hummingbird,NA,Fri Sep 06 2019 07:30:37 GMT-1000 (Hawaii-Aleutian Standard Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,no,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,elizabeth,NA,378XPAWRUD17HM5B9AZ81B32TGIAIT,eagle,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,AV22FQTJNBUZT,english,female,NA,birds,NA,1,1567791037518,1,This is an ,1.00,These are both,eagle,NA,NA,warmup1
475,NA,pug,NA,Fri Sep 06 2019 07:30:37 GMT-1000 (Hawaii-Aleutian Standard Time),NA,13,warmup/great-dane.jpg,pug,This is a ,no,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,elizabeth,NA,378XPAWRUD17HM5B9AZ81B32TGIAIT,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,AV22FQTJNBUZT,english,female,NA,dogs,NA,2,1567791037518,1,This is a ,1.00,These are both,greyhound,NA,NA,warmup1
475,NA,pug,NA,Fri Sep 06 2019 07:30:37 GMT-1000 (Hawaii-Aleutian Standard Time),NA,13,warmup/great-dane.jpg,pug,This is a ,no,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,elizabeth,NA,378XPAWRUD17HM5B9AZ81B32TGIAIT,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,AV22FQTJNBUZT,english,female,NA,dogs,NA,2,1567791037518,2,This is a ,1.00,These are both,great dane,NA,NA,warmup1
475,NA,elm,NA,Fri Sep 06 2019 07:30:37 GMT-1000 (Hawaii-Aleutian Standard Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,trees,elizabeth,NA,378XPAWRUD17HM5B9AZ81B32TGIAIT,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,AV22FQTJNBUZT,english,female,NA,trees,NA,3,1567791037518,1,This is a ,1.00,These are both,bonsai,NA,NA,warmup1
