submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,trial_name,condition
370,NA,Shark,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No glitches,2,fish,Patricia,goldfish,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,"English, Dutch",female,NA,fish,NA,2,1566830060499,2,This is a,1,These are both,Gold Fish,warmup1,NA
370,NA,Shark,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No glitches,2,fish,Patricia,goldfish,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,"English, Dutch",female,NA,fish,NA,2,1566830060499,3,This is a,1,These are both,Gold Fish,warmup1,NA
370,NA,Swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No glitches,2,fish,Patricia,goldfish,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/swordfish.jpg,fish,graduated_college,NA,"English, Dutch",female,NA,fish,NA,2,1566830060499,4,This is a,1,These are both,goldfish,warmup1,NA
370,NA,Sequoia,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No glitches,2,trees,Patricia,bonsai,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/sequoia.jpg,trees,graduated_college,NA,"English, Dutch",female,NA,trees,NA,3,1566830060499,1,This is a,1,These are both,bonsai,warmup1,NA
370,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,No glitches,2,trees,Patricia,NA,1,confused,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,40,trees,I read the instructions and tried my best.,1,NA,NA,graduated_college,big,"English, Dutch",female,NA,NA,You and your friend see the following:,1,1566830060499,NA,NA,1,NA,NA,custom_main_text1,prenominal
370,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-great-dane.png,11,NA,NA,NA,No glitches,2,dogs2,Patricia,NA,1,confused,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,40,dogs,I read the instructions and tried my best.,1,NA,NA,graduated_college,big,"English, Dutch",female,NA,NA,You and your friend see the following:,2,1566830060499,NA,NA,1,NA,NA,custom_main_text1,prenominal
370,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,11,NA,NA,NA,No glitches,2,fish,Patricia,NA,1,confused,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small goldfish.</b>,40,goldfish,I read the instructions and tried my best.,0,NA,NA,graduated_college,small,"English, Dutch",female,NA,NA,You and your friend see the following:,3,1566830060499,NA,NA,1,NA,NA,custom_main_text1,prenominal
370,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,No glitches,2,birds,Patricia,eagle,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/colibri.jpg,birds,graduated_college,NA,"English, Dutch",female,NA,birds,NA,1,1566830060499,1,This is an,1,These are both,eagle,warmup2,NA
370,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No glitches,2,flowers,Patricia,sunflower,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,"English, Dutch",female,NA,flowers,NA,2,1566830060499,1,This is a,1,These are both,sun flower,warmup2,NA
370,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No glitches,2,flowers,Patricia,sunflower,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,"English, Dutch",female,NA,flowers,NA,2,1566830060499,2,This is a,1,These are both,sunflower,warmup2,NA
370,NA,chihuaha,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No glitches,2,dogs,Patricia,doberman,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,"English, Dutch",female,NA,dogs,NA,3,1566830060499,1,This is a,1,These are both,doberman pinscher,warmup2,NA
370,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No glitches,2,dogs,Patricia,doberman,NA,confused,Please label the pictures below.,40,NA,I read the instructions and tried my best.,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,"English, Dutch",female,NA,dogs,NA,3,1566830060499,2,This is a,1,These are both,doberman,warmup2,NA
370,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic.png,11,NA,NA,NA,No glitches,2,dogs1,Patricia,NA,0,confused,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big doberman.</b>,40,dogs,I read the instructions and tried my best.,0,NA,NA,graduated_college,big,"English, Dutch",female,NA,NA,You and your friend see the following:,1,1566830060499,NA,NA,1,NA,NA,custom_main_text2,prenominal
370,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,No glitches,2,flowers,Patricia,NA,0,confused,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,40,flowers,I read the instructions and tried my best.,1,NA,NA,graduated_college,small,"English, Dutch",female,NA,NA,You and your friend see the following:,2,1566830060499,NA,NA,1,NA,NA,custom_main_text2,prenominal
370,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-basic.png,11,NA,NA,NA,No glitches,2,birds,Patricia,NA,0,confused,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small hummingbird.</b>,40,birds,I read the instructions and tried my best.,0,NA,NA,graduated_college,small,"English, Dutch",female,NA,NA,You and your friend see the following:,3,1566830060499,NA,NA,1,NA,NA,custom_main_text2,prenominal
368,NA,toy,NA,NA,11,warmup/doberman.png,chihuahua,This is a,None.,2,dogs,sarah,doberman,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1566829983144,1,This is a,1.25,These are both,doberman,warmup1,NA
368,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,None.,2,dogs,sarah,doberman,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1566829983144,2,This is a,1.25,These are both,doberman,warmup1,NA
368,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,None.,2,birds,sarah,eagle,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,male,NA,birds,NA,2,1566829983144,1,This is an,1.25,These are both,eagle,warmup1,NA
368,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,None.,2,fish,sarah,goldfish,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,male,NA,fish,NA,3,1566829983144,1,This is a,1.25,These are both,goldfish,warmup1,NA
368,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-basic.png,11,NA,NA,NA,None.,2,birds,sarah,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small one.</b>,26,birds,This was a fun survey. Thanks.,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,1,1566829983144,NA,NA,1.25,NA,NA,custom_main_text1,prenominal
368,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,11,NA,NA,NA,None.,2,fish,sarah,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small goldfish.</b>,26,fish,This was a fun survey. Thanks.,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1566829983144,NA,NA,1.25,NA,NA,custom_main_text1,prenominal
368,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-basic.png,11,NA,NA,NA,None.,2,dogs1,sarah,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small chihuahua.</b>,26,dogs,This was a fun survey. Thanks.,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1566829983144,NA,NA,1.25,NA,NA,custom_main_text1,prenominal
368,NA,daisy,NA,NA,11,warmup/sunflower.png,dandelion,This is a,None.,2,flowers,sarah,sunflower,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,male,NA,flowers,NA,1,1566829983144,1,This is a,1.25,These are both,sunflower,warmup2,NA
368,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,None.,2,flowers,sarah,sunflower,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,male,NA,flowers,NA,1,1566829983144,2,This is a,1.25,These are both,sunflower,warmup2,NA
368,NA,evergreen,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,None.,2,trees,sarah,bonsai,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/sequoia.jpg,trees,graduated_college,NA,English,male,NA,trees,NA,2,1566829983144,1,This is a,1.25,These are both,bonsai,warmup2,NA
368,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,None.,2,trees,sarah,bonsai,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/sequoia.jpg,trees,graduated_college,NA,English,male,NA,trees,NA,2,1566829983144,2,This is a,1.25,These are both,bonsai,warmup2,NA
368,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,None.,2,dogs,sarah,great dane,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,3,1566829983144,1,This is a,1.25,These are both,Retriever,warmup2,NA
368,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,None.,2,dogs,sarah,great dane,NA,yes,Please label the pictures below.,26,NA,This was a fun survey. Thanks.,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,3,1566829983144,2,This is a,1.25,These are both,great dane,warmup2,NA
368,Please rephrase your friend's comment.,NA,It is big relative to other,images/flower-parade-basic.png,11,NA,NA,NA,None.,2,flowers,sarah,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big sunflower.</b>,26,flowers,This was a fun survey. Thanks.,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1566829983144,NA,NA,1.25,NA,NA,custom_main_text2,prenominal
368,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-great-dane.png,11,NA,NA,NA,None.,2,dogs2,sarah,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,26,dogs,This was a fun survey. Thanks.,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,2,1566829983144,NA,NA,1.25,NA,NA,custom_main_text2,prenominal
368,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,None.,2,trees,sarah,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,26,trees,This was a fun survey. Thanks.,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1566829983144,NA,NA,1.25,NA,NA,custom_main_text2,prenominal
365,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No problems.,1,trees,linda,bonsai,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,English,female,NA,trees,NA,1,1566829650838,1,This is a,1,These are both,tree,warmup1,NA
365,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No problems.,1,trees,linda,bonsai,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,English,female,NA,trees,NA,1,1566829650838,2,This is a,1,These are both,bonsai,warmup1,NA
365,NA,weed,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No problems.,1,flowers,linda,sunflower,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,female,NA,flowers,NA,2,1566829650838,1,This is a,1,These are both,sunflower,warmup1,NA
365,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No problems.,1,flowers,linda,sunflower,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,female,NA,flowers,NA,2,1566829650838,2,This is a,1,These are both,sunflower,warmup1,NA
365,NA,chihuaua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No problems.,1,dogs,linda,doberman,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,3,1566829650838,1,This is a,1,These are both,rottweiler,warmup1,NA
365,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No problems.,1,dogs,linda,doberman,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,3,1566829650838,2,This is a,1,These are both,doberman,warmup1,NA
365,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,No problems.,1,trees,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big redwood.</b>,35,trees,NA,0,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,1,1566829650838,NA,NA,1,NA,NA,custom_main_text1,prenominal
365,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-basic.png,11,NA,NA,NA,No problems.,1,dogs1,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,35,dogs,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,2,1566829650838,NA,NA,1,NA,NA,custom_main_text1,prenominal
365,Please rephrase your friend's comment.,NA,It is big relative to other,images/flower-parade-basic.png,11,NA,NA,NA,No problems.,1,flowers,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big sunflower.</b>,35,flowers,NA,0,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,3,1566829650838,NA,NA,1,NA,NA,custom_main_text1,prenominal
365,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,No problems.,1,birds,linda,eagle,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,female,NA,birds,NA,1,1566829650838,1,This is an,1,These are both,eagle,warmup2,NA
365,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,No problems.,1,dogs,linda,great dane,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,2,1566829650838,1,This is a,1,These are both,doberman,warmup2,NA
365,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,No problems.,1,dogs,linda,great dane,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,2,1566829650838,2,This is a,1,These are both,great dane,warmup2,NA
365,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No problems.,1,fish,linda,goldfish,NA,yes,Please label the pictures below.,35,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,female,NA,fish,NA,3,1566829650838,1,This is a,1,These are both,goldfish,warmup2,NA
365,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-hummingbird.png,11,NA,NA,NA,No problems.,1,birds,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small one.</b>,35,birds,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,1,1566829650838,NA,NA,1,NA,NA,custom_main_text2,prenominal
365,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-great-dane.png,11,NA,NA,NA,No problems.,1,dogs2,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,35,dogs,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,2,1566829650838,NA,NA,1,NA,NA,custom_main_text2,prenominal
365,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,11,NA,NA,NA,No problems.,1,fish,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small goldfish.</b>,35,fish,NA,0,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,3,1566829650838,NA,NA,1,NA,NA,custom_main_text2,prenominal
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,1,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,2,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,3,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,4,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,5,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,6,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,7,This is a,2,These are both,shrub,warmup1,NA
363,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,8,This is a,2,These are both,shrub,warmup1,NA
363,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,barbara,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,English,male,NA,trees,NA,1,1566829124260,9,This is a,2,These are both,bonsai,warmup1,NA
363,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,barbara,eagle,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,male,NA,birds,NA,2,1566829124260,1,This is an,2,These are both,eagle,warmup1,NA
363,NA,Daisy,NA,NA,11,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,barbara,sunflower,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/dandelion.jpg,Flowers,graduated_college,NA,English,male,NA,flowers,NA,3,1566829124260,1,This is a,2,These are both,Sunflower,warmup1,NA
363,NA,Dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,barbara,sunflower,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/dandelion.jpg,Flowers,graduated_college,NA,English,male,NA,flowers,NA,3,1566829124260,2,This is a,2,These are both,Sunflower,warmup1,NA
363,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-basic.png,11,NA,NA,NA,NA,1,birds,barbara,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small one.</b>,25,birds,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,1,1566829124260,NA,NA,2,NA,NA,custom_main_text1,prenominal
363,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,NA,1,trees,barbara,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,25,trees,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,2,1566829124260,NA,NA,2,NA,NA,custom_main_text1,prenominal
363,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,NA,1,flowers,barbara,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small dandelion.</b>,25,flowers,NA,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1566829124260,NA,NA,2,NA,NA,custom_main_text1,prenominal
363,NA,Pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,barbara,great dane,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/pug.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1566829124260,1,This is a,2,These are both,Dane,warmup2,NA
363,NA,Pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,barbara,great dane,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/pug.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1566829124260,2,This is a,2,These are both,great Dane,warmup2,NA
363,NA,Chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,barbara,doberman,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/chihuahua.jpg,dog,graduated_college,NA,English,male,NA,dogs,NA,2,1566829124260,1,This is a,2,These are both,Doberman,warmup2,NA
363,NA,Chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,barbara,doberman,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1566829124260,2,This is a,2,These are both,Doberman,warmup2,NA
363,NA,Swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,1,fish,barbara,goldfish,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,male,NA,fish,NA,3,1566829124260,1,This is a,2,These are both,goldfish,warmup2,NA
363,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-basic.png,11,NA,NA,NA,NA,1,fish,barbara,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,25,fish,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1566829124260,NA,NA,2,NA,NA,custom_main_text2,prenominal
363,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-pug.png,11,NA,NA,NA,NA,1,dogs2,barbara,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small pug.</b>,25,dogs,NA,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1566829124260,NA,NA,2,NA,NA,custom_main_text2,prenominal
363,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-doberman.png,11,NA,NA,NA,NA,1,dogs1,barbara,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big doberman.</b>,25,Dogs,NA,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1566829124260,NA,NA,2,NA,NA,custom_main_text2,prenominal
361,NA,small dog,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,patricia,doberman,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,female,NA,dogs,NA,1,1566829360975,1,This is a,NA,These are both,big dog,warmup1,NA
361,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,patricia,doberman,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,female,NA,dogs,NA,1,1566829360975,2,This is a,NA,These are both,doberman,warmup1,NA
361,NA,spearfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,2,fish,patricia,goldfish,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/swordfish.jpg,sea animals,graduated_college,NA,NA,female,NA,fish,NA,2,1566829360975,1,This is a,NA,These are both,goldfish,warmup1,NA
361,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,2,fish,patricia,goldfish,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,female,NA,fish,NA,2,1566829360975,2,This is a,NA,These are both,goldfish,warmup1,NA
361,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,2,trees,patricia,bonsai,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/sequoia.jpg,plants,graduated_college,NA,NA,female,NA,trees,NA,3,1566829360975,1,This is a,NA,These are both,plant,warmup1,NA
361,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,2,trees,patricia,bonsai,NA,yes,Please label the pictures below.,23,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,NA,female,NA,trees,NA,3,1566829360975,2,This is a,NA,These are both,bonsai,warmup1,NA
361,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-bonsai.png,11,NA,NA,NA,NA,2,trees,patricia,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,23,trees,NA,1,NA,NA,graduated_college,small,NA,female,NA,NA,You and your friend see the following:,1,1566829360975,NA,NA,NA,NA,NA,custom_main_text1,prenominal
361,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-chihuahua.png,11,NA,NA,NA,NA,2,dogs1,patricia,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small chihuahua.</b>,23,dogs,NA,0,NA,NA,graduated_college,small,NA,female,NA,NA,You and your friend see the following:,2,1566829360975,NA,NA,NA,NA,NA,custom_main_text1,prenominal
361,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,11,NA,NA,NA,NA,2,fish,patricia,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,23,fish,NA,1,NA,NA,graduated_college,small,NA,female,NA,NA,You and your friend see the following:,3,1566829360975,NA,NA,NA,NA,NA,custom_main_text1,prenominal
