submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2175,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,no,2,birds1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,hummingbird,37,birds,NA,NA,graduated_college,small,NA,English,male,4878,You and your friend see the following:,4,1587390232049,NA,It is small relative to other,NA,1.25,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That hummingbird is small.</b>
2174,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,No.,1,NA,mary,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,25,buildings,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587389532105,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2174,NA,bird,NA,NA,33,warmup/ostrich2.png,canary,This is a,No.,1,birds3,mary,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389532105,1,NA,This is an,1,ostrich,NA,NA,warmup1,NA,NA
2174,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,No.,1,birds3,mary,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389532105,2,NA,This is an,1,ostrich,NA,NA,warmup1,NA,NA
2174,NA,chuwawa,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,No.,1,dogs1,mary,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587389532105,1,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2174,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,No.,1,dogs1,mary,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587389532105,2,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2174,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,No.,1,dogs2,mary,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587389532105,1,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2174,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,No.,1,birds1,mary,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587389532105,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2174,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,33,NA,NA,NA,No.,1,dogs2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,Great Dane,25,pug,NA,NA,graduated_college,big,NA,English,male,15301,You and your friend see the following:,1,1587389532105,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2174,What do you think your friend is saying is it big relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,33,NA,NA,NA,No.,1,dogs1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,chihuahua,25,pug,NA,NA,graduated_college,small,NA,English,male,19931,You and your friend see the following:,2,1587389532105,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That chihuahua is big.</b>
2174,What do you think your friend is saying is it small relative to?,NA,images/canary.png,images/bird-parade-basic3.png,33,NA,NA,NA,No.,1,birds3,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,canary,25,Ostrich,NA,NA,graduated_college,small,NA,English,male,10321,You and your friend see the following:,3,1587389532105,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That canary is small.</b>
2174,What do you think your friend is saying is it small relative to?,NA,images/eagle.png,images/bird-parade-basic.png,33,NA,NA,NA,No.,1,birds1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,eagle,25,canary,NA,NA,graduated_college,big,NA,English,male,14204,You and your friend see the following:,4,1587389532105,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That's a small eagle.</b>
2174,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,No.,1,birds2,mary,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/goose2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389532105,1,NA,This is a,1,sparrow,NA,NA,warmup2,NA,NA
2174,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,No.,1,trees,mary,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587389532105,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2174,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No.,1,fish,mary,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587389532105,1,NA,This is a,1,goldfish,NA,NA,warmup2,NA,NA
2174,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,No.,1,flowers,mary,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587389532105,1,NA,This is a,1,sunflower,NA,NA,warmup2,NA,NA
2174,What do you think your friend is saying is it small relative to?,NA,images/bonsai.png,images/tree-parade-basic.png,33,NA,NA,NA,No.,1,trees,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,bonsai,25,sunflower,NA,NA,graduated_college,small,NA,English,male,15332,You and your friend see the following:,1,1587389532105,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small bonsai.</b>
2174,What do you think your friend is saying is it small relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,33,NA,NA,NA,No.,1,flowers,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,sunflower,25,bonsai,NA,NA,graduated_college,big,NA,English,male,4669,You and your friend see the following:,2,1587389532105,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That's a small sunflower.</b>
2174,What do you think your friend is saying is it big relative to?,NA,images/goose.png,images/bird-parade-basic2.png,33,NA,NA,NA,No.,1,birds2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goose,25,canary,NA,NA,graduated_college,big,NA,English,male,4640,You and your friend see the following:,3,1587389532105,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That goose is big.</b>
2174,What do you think your friend is saying is it big relative to?,NA,images/goldfish.png,images/fish-parade-basic.png,33,NA,NA,NA,No.,1,fish,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goldfish,25,swordfish,NA,NA,graduated_college,small,NA,English,male,4299,You and your friend see the following:,4,1587389532105,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That goldfish is big.</b>
2173,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,no,2,NA,susan,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,28,building,good,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587389149424,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2173,NA,Emberizidae,NA,NA,33,warmup/ostrich2.png,canary,This is a,no,2,birds3,susan,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389149424,1,NA,This is an,1,Ostrich,NA,NA,warmup1,NA,NA
2173,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,no,2,birds3,susan,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389149424,2,NA,This is an,1,Ostrich,NA,NA,warmup1,NA,NA
2173,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,no,2,fish,susan,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587389149424,1,NA,This is a,1,goldfish,NA,NA,warmup1,NA,NA
2173,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,no,2,flowers,susan,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587389149424,1,NA,This is a,1,sunflower,NA,NA,warmup1,NA,NA
2173,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,no,2,birds2,susan,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/goose2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587389149424,1,NA,This is a,1,sparrow,NA,NA,warmup1,NA,NA
2173,What do you think your friend is saying is it big relative to?,NA,images/swordfish.png,images/fish-parade-basic.png,33,NA,NA,NA,no,2,fish,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,swordfish,28,fishes,good,NA,graduated_college,big,NA,English,male,28033,You and your friend see the following:,1,1587389149424,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That swordfish is big.</b>
2173,What do you think your friend is saying is it big relative to?,NA,images/sparrow.png,images/bird-parade-basic2.png,33,NA,NA,NA,no,2,birds2,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,sparrow,28,birds,good,NA,graduated_college,small,NA,English,male,8855,You and your friend see the following:,2,1587389149424,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sparrow.</b>
2173,What do you think your friend is saying is it small relative to?,NA,images/ostrich.png,images/bird-parade-basic3.png,33,NA,NA,NA,no,2,birds3,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,ostrich,28,birds,good,NA,graduated_college,big,NA,English,male,9982,You and your friend see the following:,3,1587389149424,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That ostrich is small.</b>
2173,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,33,NA,NA,NA,no,2,flowers,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,dandelion,28,flowers,good,NA,graduated_college,small,NA,English,male,8295,You and your friend see the following:,4,1587389149424,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That's a big dandelion.</b>
2173,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,2,trees,susan,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389149424,1,NA,This is a,1,bonesai,NA,NA,warmup2,NA,NA
2173,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,2,trees,susan,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587389149424,2,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2173,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,no,2,birds1,susan,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587389149424,1,NA,This is an,1,eagle,NA,NA,warmup2,NA,NA
2173,NA,bug,NA,NA,33,warmup/great-dane2.png,pug,This is a,no,2,dogs2,susan,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587389149424,1,NA,This is a,1,great dane,NA,NA,warmup2,NA,NA
2173,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,no,2,dogs2,susan,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587389149424,2,NA,This is a,1,great dane,NA,NA,warmup2,NA,NA
2173,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,no,2,dogs1,susan,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,28,NA,good,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587389149424,1,NA,This is a,1,doberman,NA,NA,warmup2,NA,NA
2173,What do you think your friend is saying is it small relative to?,NA,images/bonsai.png,images/tree-parade-basic.png,33,NA,NA,NA,no,2,trees,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,bonsai,28,trees,good,NA,graduated_college,small,NA,English,male,10448,You and your friend see the following:,1,1587389149424,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small bonsai.</b>
2173,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,33,NA,NA,NA,no,2,dogs2,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,Great Dane,28,dogs,good,NA,graduated_college,big,NA,English,male,6868,You and your friend see the following:,2,1587389149424,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That Great Dane is small.</b>
2173,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,33,NA,NA,NA,no,2,dogs1,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,doberman,28,dogs,good,NA,graduated_college,big,NA,English,male,11545,You and your friend see the following:,3,1587389149424,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That doberman is big.</b>
2173,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,no,2,birds1,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,hummingbird,28,birds,good,NA,graduated_college,small,NA,English,male,6476,You and your friend see the following:,4,1587389149424,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2172,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,No Issues,1,NA,patricia,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,33,hight,Nice Experiment,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587388777365,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2172,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,No Issues,1,NA,patricia,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,33,buildings,Nice Experiment,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587388777365,2,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2172,NA,Denlation,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,No Issues,1,flowers,patricia,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,1,NA,This is a,1,Sunflower,NA,NA,warmup1,NA,NA
2172,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,No Issues,1,flowers,patricia,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,2,NA,This is a,1,Sunflower,NA,NA,warmup1,NA,NA
2172,NA,chihuahua\n\npuppy,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,No Issues,1,dogs1,patricia,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388777365,1,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2172,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,No Issues,1,dogs1,patricia,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388777365,2,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2172,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,No Issues,1,dogs2,patricia,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587388777365,1,NA,This is a,1,greatdane,NA,NA,warmup1,NA,NA
2172,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,No Issues,1,dogs2,patricia,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587388777365,2,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2172,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,No Issues,1,birds3,patricia,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587388777365,1,NA,This is an,1,ostrich,NA,NA,warmup1,NA,NA
2172,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,33,NA,NA,NA,No Issues,1,dogs1,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,chihuahua,33,puppy,Nice Experiment,NA,graduated_college,small,NA,English,male,21429,You and your friend see the following:,1,1587388777365,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2172,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,33,NA,NA,NA,No Issues,1,flowers,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,sunflower,33,sunflower,Nice Experiment,NA,graduated_college,big,NA,English,male,12654,You and your friend see the following:,2,1587388777365,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2172,What do you think your friend is saying is it small relative to?,NA,images/ostrich.png,images/bird-parade-basic3.png,33,NA,NA,NA,No Issues,1,birds3,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,ostrich,33,ostrich,Nice Experiment,NA,graduated_college,big,NA,English,male,39111,You and your friend see the following:,3,1587388777365,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That's a small ostrich.</b>
2172,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,33,NA,NA,NA,No Issues,1,dogs2,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,Great Dane,33,doberman,Nice Experiment,NA,graduated_college,big,NA,English,male,10199,You and your friend see the following:,4,1587388777365,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That's a small Great Dane.</b>
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,1,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,2,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,3,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,4,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,5,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,6,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,7,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,8,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,9,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,sward fish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,10,NA,This is a,1,gold fish,NA,NA,warmup2,NA,NA
2172,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,No Issues,1,fish,patricia,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388777365,11,NA,This is a,1,goldfish,NA,NA,warmup2,NA,NA
2172,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,No Issues,1,birds2,patricia,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/goose2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388777365,1,NA,This is a,1,sparow,NA,NA,warmup2,NA,NA
2172,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,No Issues,1,birds2,patricia,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/goose2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388777365,2,NA,This is a,1,sparrow,NA,NA,warmup2,NA,NA
2172,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,No Issues,1,birds1,patricia,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587388777365,1,NA,This is an,1,Eagle,NA,NA,warmup2,NA,NA
2172,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,No Issues,1,trees,patricia,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,33,NA,Nice Experiment,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587388777365,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2172,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,No Issues,1,birds1,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,hummingbird,33,humming bird,Nice Experiment,NA,graduated_college,small,NA,English,male,17903,You and your friend see the following:,1,1587388777365,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2172,What do you think your friend is saying is it small relative to?,NA,images/goldfish.png,images/fish-parade-basic.png,33,NA,NA,NA,No Issues,1,fish,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goldfish,33,gold fish,Nice Experiment,NA,graduated_college,small,NA,English,male,6808,You and your friend see the following:,2,1587388777365,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That goldfish is small.</b>
