submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2226,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,no problems,NA,flowers,Elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,NA,dandelions,no comments,NA,NA,small,NA,NA,NA,22101,You and your friend are at their garden and you see the following:,2,1587738844523,NA,It is big relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That big dandelion is a gift.</b>
2226,What do you think your friend is saying is it big relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,no problems,NA,dogs2,Elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,NA,other pugs,no comments,NA,NA,small,NA,NA,NA,14967,You and your friend are at a pet show and you see the following:,3,1587738844523,NA,It is big relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big pug.</b>
2226,NA,chihuahua`,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no problems,NA,dogs1,Elizabeth,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,no comments,warmup/chihuahua2.png,NA,NA,NA,NA,NA,NA,NA,1,1587738844523,1,NA,This is a,NA,doberman,NA,NA,warmup2,NA,NA
2226,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no problems,NA,dogs1,Elizabeth,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,no comments,warmup/chihuahua2.png,NA,NA,NA,NA,NA,NA,NA,1,1587738844523,2,NA,This is a,NA,doberman,NA,NA,warmup2,NA,NA
2226,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no problems,NA,trees,Elizabeth,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,no comments,warmup/redwood2.png,NA,NA,NA,NA,NA,NA,NA,2,1587738844523,1,NA,This is a,NA,bonsai,NA,NA,warmup2,NA,NA
2226,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,34,NA,NA,NA,no problems,NA,dogs1,Elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,NA,dobermans,no comments,NA,NA,big,NA,NA,NA,14389,You and your friend are at an animal training ground and you see the following:,1,1587738844523,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That service animal is a small doberman.</b>
2226,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,no problems,NA,trees,Elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,NA,trees,no comments,NA,NA,big,NA,NA,NA,10633,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587738844523,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2225,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NA,2,NA,margaret,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,NA,NA,graduated_college,NA,comp_class_warmup,English,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738568547,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2225,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,NA,2,birds,margaret,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/hummingbird2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1587738568547,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2225,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,NA,2,flowers,margaret,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1587738568547,1,NA,This is a,1,sunflower,NA,NA,warmup1,NA,NA
2225,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,NA,2,dogs2,margaret,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/pug2.png,graduated_college,NA,NA,English,NA,NA,NA,3,1587738568547,1,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2225,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,NA,2,flowers,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,NA,flowers,NA,NA,graduated_college,small,NA,English,NA,22505,You and your friend are at their garden and you see the following:,1,1587738568547,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That big dandelion is a gift.</b>
2225,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,NA,2,birds,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,NA,birds,NA,NA,graduated_college,big,NA,English,NA,18125,You visit your friend who works at an animal shelter and you see the following:,2,1587738568547,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2225,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,34,NA,NA,NA,NA,2,dogs2,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,NA,canines,NA,NA,graduated_college,big,NA,English,NA,34308,You and your friend are at a pet show and you see the following:,3,1587738568547,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2225,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,NA,2,dogs1,margaret,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1587738568547,1,NA,This is a,1,doberman,NA,NA,warmup2,NA,NA
2225,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,NA,2,trees,margaret,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1587738568547,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2225,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,NA,2,dogs1,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,NA,dogs,NA,NA,graduated_college,small,NA,English,NA,10247,You and your friend are at an animal training ground and you see the following:,1,1587738568547,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2225,What do you think your friend is saying is it big relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,34,NA,NA,NA,NA,2,trees,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,NA,trees,NA,NA,graduated_college,small,NA,English,NA,6092,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587738568547,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big bonsai.</b>
2224,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NO,NA,NA,margaret,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,the empire state building is tall,good experience,NA,NA,NA,comp_class_warmup,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738411528,1,The Empire State Building is tall relative to other,NA,1.03,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2224,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NO,NA,NA,margaret,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,constructions,good experience,NA,NA,NA,comp_class_warmup,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738411528,2,The Empire State Building is tall relative to other,NA,1.03,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2224,NA,hammingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,NO,NA,birds,margaret,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/hummingbird2.png,NA,NA,NA,NA,NA,NA,NA,1,1587738411528,1,NA,This is an,1.03,eagle,NA,NA,warmup1,NA,NA
2224,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,NO,NA,birds,margaret,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/hummingbird2.png,NA,NA,NA,NA,NA,NA,NA,1,1587738411528,2,NA,This is an,1.03,eagle,NA,NA,warmup1,NA,NA
2224,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,NO,NA,flowers,margaret,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/dandelion2.png,NA,NA,NA,NA,NA,NA,NA,2,1587738411528,1,NA,This is a,1.03,sunflower,NA,NA,warmup1,NA,NA
2224,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,NO,NA,dogs1,margaret,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/chihuahua2.png,NA,NA,NA,NA,NA,NA,NA,3,1587738411528,1,NA,This is a,1.03,doberman,NA,NA,warmup1,NA,NA
2224,What do you think your friend is saying is it small relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,NO,NA,birds,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,NA,eagle,good experience,NA,NA,big,NA,NA,NA,11237,You visit your friend who works at an animal shelter and you see the following:,1,1587738411528,NA,It is small relative to other,NA,1.03,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small eagle.</b>
2224,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,34,NA,NA,NA,NO,NA,flowers,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,NA,sunflower,good experience,NA,NA,big,NA,NA,NA,11322,You and your friend are at their garden and you see the following:,2,1587738411528,NA,It is big relative to other,NA,1.03,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2224,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,NO,NA,dogs1,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,NA,chihuahua,good experience,NA,NA,small,NA,NA,NA,15031,You and your friend are at an animal training ground and you see the following:,3,1587738411528,NA,It is small relative to other,NA,1.03,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2224,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,NO,NA,trees,margaret,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/redwood2.png,NA,NA,NA,NA,NA,NA,NA,1,1587738411528,1,NA,This is a,1.03,bonsai,NA,NA,warmup2,NA,NA
2224,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,NO,NA,dogs2,margaret,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,good experience,warmup/pug2.png,NA,NA,NA,NA,NA,NA,NA,2,1587738411528,1,NA,This is a,1.03,great dane,NA,NA,warmup2,NA,NA
2224,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,NO,NA,dogs2,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,NA,pug,good experience,NA,NA,small,NA,NA,NA,7044,You and your friend are at a pet show and you see the following:,1,1587738411528,NA,It is small relative to other,NA,1.03,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2224,What do you think your friend is saying is it small relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,NO,NA,trees,margaret,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,NA,redwood,good experience,NA,NA,big,NA,NA,NA,10220,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587738411528,NA,It is small relative to other,NA,1.03,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That small redwood is a landmark.</b>
2223,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NA,1,NA,Jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,31,buildings you normally see.,NA,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738297536,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2223,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NA,1,NA,Jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,31,buildings,NA,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738297536,2,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2223,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,NA,1,birds,Jessica,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/hummingbird2.png,graduated_high_school,NA,NA,English,male,NA,NA,1,1587738297536,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2223,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,NA,1,dogs2,Jessica,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/pug2.png,graduated_high_school,NA,NA,English,male,NA,NA,2,1587738297536,1,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2223,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,NA,1,trees,Jessica,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/redwood2.png,graduated_high_school,NA,NA,English,male,NA,NA,3,1587738297536,1,NA,This is a,1,bonsai,NA,NA,warmup1,NA,NA
2223,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,NA,1,dogs2,Jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,31,dogs,NA,NA,graduated_high_school,small,NA,English,male,14278,You and your friend are at a pet show and you see the following:,1,1587738297536,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2223,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,NA,1,birds,Jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,31,birds,NA,NA,graduated_high_school,big,NA,English,male,6900,You visit your friend who works at an animal shelter and you see the following:,2,1587738297536,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2223,What do you think your friend is saying is it big relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,34,NA,NA,NA,NA,1,trees,Jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,31,bonsais,NA,NA,graduated_high_school,small,NA,English,male,11270,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1587738297536,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That big bonsai is a landmark.</b>
2223,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,NA,1,dogs1,Jessica,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/chihuahua2.png,graduated_high_school,NA,NA,English,male,NA,NA,1,1587738297536,1,NA,This is a,1,dobermen,NA,NA,warmup2,NA,NA
2223,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,NA,1,dogs1,Jessica,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/chihuahua2.png,graduated_high_school,NA,NA,English,male,NA,NA,1,1587738297536,2,NA,This is a,1,doberman,NA,NA,warmup2,NA,NA
2223,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,NA,1,flowers,Jessica,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/dandelion2.png,graduated_high_school,NA,NA,English,male,NA,NA,2,1587738297536,1,NA,This is a,1,sunflower,NA,NA,warmup2,NA,NA
2223,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,NA,1,flowers,Jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,31,flowers,NA,NA,graduated_high_school,small,NA,English,male,14301,You and your friend are at their garden and you see the following:,1,1587738297536,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2223,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,34,NA,NA,NA,NA,1,dogs1,Jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,31,dobermans,NA,NA,graduated_high_school,big,NA,English,male,5970,You and your friend are at an animal training ground and you see the following:,2,1587738297536,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That service animal is a small doberman.</b>
2222,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,none,2,NA,susan,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,30,buildings,n/a,NA,some_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587738096074,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2222,NA,Pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,none,2,dogs2,susan,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/pug2.png,some_college,NA,NA,English,male,NA,NA,1,1587738096074,1,NA,This is a,1,Great Dane.,NA,NA,warmup1,NA,NA
2222,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,none,2,dogs2,susan,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/pug2.png,some_college,NA,NA,English,male,NA,NA,1,1587738096074,2,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2222,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,none,2,birds,susan,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/hummingbird2.png,some_college,NA,NA,English,male,NA,NA,2,1587738096074,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2222,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,none,2,trees,susan,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/redwood2.png,some_college,NA,NA,English,male,NA,NA,3,1587738096074,1,NA,This is a,1,bonsai,NA,NA,warmup1,NA,NA
2222,What do you think your friend is saying is it big relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,none,2,dogs2,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,30,dogs,n/a,NA,some_college,small,NA,English,male,40912,You and your friend are at a pet show and you see the following:,1,1587738096074,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big pug.</b>
2222,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,none,2,trees,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,30,trees,n/a,NA,some_college,big,NA,English,male,15027,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587738096074,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2222,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,none,2,birds,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,30,eagles,n/a,NA,some_college,big,NA,English,male,30739,You visit your friend who works at an animal shelter and you see the following:,3,1587738096074,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2222,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,none,2,dogs1,susan,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/chihuahua2.png,some_college,NA,NA,English,male,NA,NA,1,1587738096074,1,NA,This is a,1,doberman,NA,NA,warmup2,NA,NA
2222,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,none,2,flowers,susan,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,30,NA,n/a,warmup/dandelion2.png,some_college,NA,NA,English,male,NA,NA,2,1587738096074,1,NA,This is a,1,sunflower,NA,NA,warmup2,NA,NA
2222,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,none,2,flowers,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,30,flowers,n/a,NA,some_college,small,NA,English,male,21807,You and your friend are at their garden and you see the following:,1,1587738096074,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2222,What do you think your friend is saying is it big relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,none,2,dogs1,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,30,chihuahuas,n/a,NA,some_college,small,NA,English,male,19248,You and your friend are at an animal training ground and you see the following:,2,1587738096074,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That big chihuahua is a service animal.</b>
2221,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,None,2,NA,Elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,56,buildings,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737604436,1,The Empire State Building is tall relative to other,NA,1.25,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2221,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,None,2,flowers,Elizabeth,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,56,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,English,female,NA,NA,1,1587737604436,1,NA,This is a,1.25,sunflower,NA,NA,warmup1,NA,NA
2221,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,None,2,trees,Elizabeth,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,56,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,English,female,NA,NA,2,1587737604436,1,NA,This is a,1.25,bonsai,NA,NA,warmup1,NA,NA
2221,NA,Pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,None,2,dogs2,Elizabeth,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,56,NA,NA,warmup/pug2.png,graduated_college,NA,NA,English,female,NA,NA,3,1587737604436,1,NA,This is a,1.25,Great Dane,NA,NA,warmup1,NA,NA
2221,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,None,2,trees,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,56,trees,NA,NA,graduated_college,big,NA,English,female,26396,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,1587737604436,NA,It is big relative to other,NA,1.25,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2221,What do you think your friend is saying is it big relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,None,2,dogs2,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,56,pug,NA,NA,graduated_college,small,NA,English,female,22482,You and your friend are at a pet show and you see the following:,2,1587737604436,NA,It is big relative to other,NA,1.25,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big pug.</b>
2221,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,None,2,flowers,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,56,plants,NA,NA,graduated_college,small,NA,English,female,20194,You and your friend are at their garden and you see the following:,3,1587737604436,NA,It is small relative to other,NA,1.25,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
