submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2320,What do you think your friend is saying it is big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,No,0,birds,Patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,50,crow,I love this work,NA,NA,higher_degree,big,NA,English,male,10141,NA,You visit your friend who works at an animal shelter and you see the following:,2,1607555768953,NA,It is big relative to other,NA,1.12,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2320,What do you think your friend is saying it is big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,No,0,flowers,Patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,50,sunflower,I love this work,NA,NA,higher_degree,big,NA,English,male,286026,NA,You and your friend are at a garden store and you see the following:,3,1607555768953,NA,It is big relative to other,NA,1.12,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2320,What do you think your friend is saying it is small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No,0,flowers,Patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,50,dandelion,I love this work,NA,NA,higher_degree,small,NA,English,male,15867,NA,You and your friend see the following:,4,1607555768953,NA,It is small relative to other,NA,1.12,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That dandelion is small.</b>
2319,NA,Chihuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,No,2,dogs1,jennifer,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,23,NA,NA,warmup/chihuahua2.png,dogs,graduated_high_school,NA,NA,"English, Spanish",female,NA,dogs,NA,1,1607552949549,1,NA,This is a,1.25,These are both,Doberman,NA,NA,warmup1,NA,NA
2319,NA,stripmall,NA,NA,35,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,jennifer,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,23,NA,NA,warmup/stripmall2.png,buildings,graduated_high_school,NA,NA,"English, Spanish",female,NA,buildings,NA,2,1607552949549,1,NA,This is a,1.25,These are both,skyscraper,NA,NA,warmup1,NA,NA
2319,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,2,NA,jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,23,monuments,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,"English, Spanish",female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552949549,1,The Empire State Building is tall relative to other,NA,1.25,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2319,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,2,NA,jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,23,buildings,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,"English, Spanish",female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552949549,2,The Empire State Building is tall relative to other,NA,1.25,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2319,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,23,dogs,NA,NA,NA,graduated_high_school,small,NA,"English, Spanish",female,30016,NA,You and your friend see the following:,1,1607552949549,NA,It is small relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2319,What do you think your friend is saying it is small relative to?,NA,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,buildings,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,stripmall,23,stripmalls,NA,NA,NA,graduated_high_school,small,NA,"English, Spanish",female,32880,NA,You and your friend see the following:,2,1607552949549,NA,It is small relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small stripmall.</b>
2319,What do you think your friend is saying it is big relative to?,NA,images/skyscraper-landmark.png,images/buildings-parade-basic.png,35,NA,NA,critical,NA,No,2,buildings,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,23,buildings,NA,NA,NA,graduated_high_school,big,NA,"English, Spanish",female,306505,NA,You visit your friend who lives in another city. You take a walk and you see the following:,3,1607552949549,NA,It is big relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2319,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No,2,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,23,dobermans,NA,NA,NA,graduated_high_school,big,NA,"English, Spanish",female,22551,NA,You and your friend are at an animal training ground and you see the following:,4,1607552949549,NA,It is big relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2319,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,jennifer,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,23,NA,NA,warmup/dandelion2.png,plants,graduated_high_school,NA,NA,"English, Spanish",female,NA,flowers,NA,1,1607552949549,1,NA,This is a,1.25,These are both,sunflower,NA,NA,warmup2,NA,NA
2319,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,jennifer,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,23,NA,NA,warmup/dandelion2.png,flowers,graduated_high_school,NA,NA,"English, Spanish",female,NA,flowers,NA,1,1607552949549,2,NA,This is a,1.25,These are both,sunflower,NA,NA,warmup2,NA,NA
2319,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,No,2,dogs2,jennifer,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,23,NA,NA,warmup/pug2.png,dogs,graduated_high_school,NA,NA,"English, Spanish",female,NA,dogs,NA,2,1607552949549,1,NA,This is a,1.25,These are both,great dane,NA,NA,warmup2,NA,NA
2319,What do you think your friend is saying it is big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,flowers,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,23,flowers,NA,NA,NA,graduated_high_school,big,NA,"English, Spanish",female,13344,NA,You and your friend see the following:,1,1607552949549,NA,It is big relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That sunflower is big.</b>
2319,What do you think your friend is saying it is small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,No,2,dogs2,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,23,pugs,NA,NA,NA,graduated_high_school,small,NA,"English, Spanish",female,22672,NA,You and your friend are at a pet show and you see the following:,2,1607552949549,NA,It is small relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2319,What do you think your friend is saying it is small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,No,2,flowers,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,23,gifts,NA,NA,NA,graduated_high_school,small,NA,"English, Spanish",female,23840,NA,You and your friend are at a garden store and you see the following:,3,1607552949549,NA,It is small relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2319,What do you think your friend is saying it is big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No,2,dogs2,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,23,dogs,NA,NA,NA,graduated_high_school,big,NA,"English, Spanish",female,13207,NA,You and your friend see the following:,4,1607552949549,NA,It is big relative to other,NA,1.25,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2318,NA,doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,No.,2,dogs1,jessica,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,77,NA,Interesting.,warmup/doberman2.png,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1607552964648,1,NA,This is a,1.15,These are both,chihuahua,NA,NA,warmup1,NA,NA
2318,NA,sunflower,NA,NA,35,warmup/dandelion2.png,sunflower,NA,This is a,No.,2,flowers,jessica,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,77,NA,Interesting.,warmup/sunflower2.png,flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1607552964648,1,NA,This is a,1.15,These are both,dandelion,NA,NA,warmup1,NA,NA
2318,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No.,2,NA,jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,77,buildings,Interesting.,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552964648,1,The Empire State Building is tall relative to other,NA,1.15,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2318,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No.,2,dogs1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,chihuahua,77,chihuahuas,Interesting.,NA,NA,some_college,small,NA,English,female,48275,NA,You and your friend see the following:,1,1607552964648,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2318,What do you think your friend is saying it is big relative to?,NA,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,35,NA,NA,critical,NA,No.,2,dogs1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,doberman,77,dobermans,Interesting.,NA,NA,some_college,big,NA,English,female,29204,NA,You visit your friend who works at an animal shelter and you see the following:,2,1607552964648,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2318,What do you think your friend is saying it is big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No.,2,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,77,sunflowers,Interesting.,NA,NA,some_college,big,NA,English,female,17376,NA,You and your friend see the following:,3,1607552964648,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2318,What do you think your friend is saying it is small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,No.,2,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,77,gifts,Interesting.,NA,NA,some_college,small,NA,English,female,32378,NA,You and your friend are at a garden store and you see the following:,4,1607552964648,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2318,NA,bonsai,NA,NA,35,warmup/redwood2.png,bonsai,NA,This is a,No.,2,trees,jessica,NA,redwood or sequoia (choose one),yes,Please label the pictures below.,NA,NA,NA,NA,77,NA,Interesting.,warmup/bonsai2.png,trees,some_college,NA,NA,English,female,NA,trees,NA,1,1607552964648,1,NA,This is a,1.15,These are both,redwood,NA,NA,warmup2,NA,NA
2318,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,No.,2,dogs2,jessica,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,77,NA,Interesting.,warmup/pug2.png,dogs,some_college,NA,NA,English,female,NA,dogs,NA,2,1607552964648,1,NA,This is a,1.15,These are both,great dane,NA,NA,warmup2,NA,NA
2318,What do you think your friend is saying it is big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,No.,2,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,77,redwood trees,Interesting.,NA,NA,some_college,big,NA,English,female,22136,NA,You and your friend see the following:,1,1607552964648,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big redwood.</b>
2318,What do you think your friend is saying it is small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,No.,2,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,77,trees,Interesting.,NA,NA,some_college,small,NA,English,female,34344,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1607552964648,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2318,What do you think your friend is saying it is big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,No.,2,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,77,great danes,Interesting.,NA,NA,some_college,big,NA,English,female,46326,NA,You and your friend are at a pet show and you see the following:,3,1607552964648,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2318,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No.,2,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,77,pugs,Interesting.,NA,NA,some_college,small,NA,English,female,28303,NA,You and your friend see the following:,4,1607552964648,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
2317,NA,tuna,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,1,NA,This is a,1,These are both,clown,NA,NA,warmup1,NA,NA
2317,NA,tuna fish,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,2,NA,This is a,1,These are both,clown fish,NA,NA,warmup1,NA,NA
2317,NA,tuna fish,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,3,NA,This is a,1,These are both,clown fish,NA,NA,warmup1,NA,NA
2317,NA,tuna fish,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,4,NA,This is a,1,These are both,clown fish,NA,NA,warmup1,NA,NA
2317,NA,tuna fish,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,5,NA,This is a,1,These are both,clown fish,NA,NA,warmup1,NA,NA
2317,NA,tuna,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,0,fish,jessica,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/tuna2.png,fish,some_college,NA,NA,english,female,NA,fish,NA,1,1607552325791,6,NA,This is a,1,These are both,clownfish,NA,NA,warmup1,NA,NA
2317,NA,bonsai,NA,NA,35,warmup/redwood2.png,bonsai,NA,This is a,no,0,trees,jessica,NA,redwood or sequoia (choose one),yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/bonsai2.png,trees,some_college,NA,NA,english,female,NA,trees,NA,2,1607552325791,1,NA,This is a,1,These are both,redwood,NA,NA,warmup1,NA,NA
2317,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,0,NA,jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,52,buildings,silly,NA,NA,some_college,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552325791,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2317,What do you think your friend is saying it is big relative to?,NA,images/tuna_filler.png,images/fish-parade-basic_filler.png,35,NA,NA,filler,NA,no,0,fish,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,tuna,52,fish,silly,NA,NA,some_college,big,NA,english,female,66156,NA,You and your friend see the following:,1,1607552325791,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2317,What do you think your friend is saying it is small relative to?,NA,images/clownfish_net.png,images/fish-parade-basic.png,35,NA,NA,critical,NA,no,0,fish,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,clownfish,52,fish,silly,NA,NA,some_college,small,NA,english,female,121382,NA,You visit your friend who works as a marine biologist and you see the following:,2,1607552325791,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2317,What do you think your friend is saying it is small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,no,0,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,52,landmarks,silly,NA,NA,some_college,small,NA,english,female,58185,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1607552325791,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2317,What do you think your friend is saying it is big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,no,0,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,52,trees,silly,NA,NA,some_college,big,NA,english,female,43665,NA,You and your friend see the following:,4,1607552325791,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2317,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,no,0,flowers,jessica,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/dandelion2.png,flowers,some_college,NA,NA,english,female,NA,flowers,NA,1,1607552325791,1,NA,This is a,1,These are both,sunflower,NA,NA,warmup2,NA,NA
2317,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,0,dogs2,jessica,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,52,NA,silly,warmup/pug2.png,dogs,some_college,NA,NA,english,female,NA,dogs,NA,2,1607552325791,1,NA,This is a,1,These are both,great dane,NA,NA,warmup2,NA,NA
2317,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,0,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,52,pugs,silly,NA,NA,some_college,small,NA,english,female,155556,NA,You and your friend see the following:,1,1607552325791,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small pug.</b>
2317,What do you think your friend is saying it is small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,no,0,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,52,flowers,silly,NA,NA,some_college,small,NA,english,female,38625,NA,You and your friend see the following:,2,1607552325791,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That dandelion is small.</b>
2317,What do you think your friend is saying it is big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,no,0,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,52,dogs,silly,NA,NA,some_college,big,NA,english,female,35242,NA,You and your friend are at a pet show and you see the following:,3,1607552325791,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2317,What do you think your friend is saying it is big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,no,0,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,52,flowers,silly,NA,NA,some_college,big,NA,english,female,28195,NA,You and your friend are at a garden store and you see the following:,4,1607552325791,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2316,NA,Tuna,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,no,2,fish,mary,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/tuna2.png,fish,graduated_college,NA,NA,english,female,NA,fish,NA,1,1607553203628,1,NA,This is a,1.5,These are both,Clownfish,NA,NA,warmup1,NA,NA
2316,NA,bonsai,NA,NA,35,warmup/redwood2.png,bonsai,NA,This is a,no,2,trees,mary,NA,redwood or sequoia (choose one),yes,Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/bonsai2.png,trees,graduated_college,NA,NA,english,female,NA,trees,NA,2,1607553203628,1,NA,This is a,1.5,These are both,redwood,NA,NA,warmup1,NA,NA
2316,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,2,NA,mary,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,31,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607553203628,1,The Empire State Building is tall relative to other,NA,1.5,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2316,What do you think your friend is saying it is small relative to?,NA,images/clownfish_filler.png,images/fish-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,fish,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,clownfish,31,fish,NA,NA,NA,graduated_college,small,NA,english,female,14050,NA,You and your friend see the following:,1,1607553203628,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That clownfish is small.</b>
2316,What do you think your friend is saying it is big relative to?,NA,images/tuna_net.png,images/fish-parade-basic.png,35,NA,NA,critical,NA,no,2,fish,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,tuna,31,fish,NA,NA,NA,graduated_college,big,NA,english,female,15467,NA,You visit your friend who works as a marine biologist and you see the following:,2,1607553203628,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big tuna.</b>
2316,What do you think your friend is saying it is big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,trees,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,31,trees,NA,NA,NA,graduated_college,big,NA,english,female,5276,NA,You and your friend see the following:,3,1607553203628,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2316,What do you think your friend is saying it is small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,no,2,trees,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,31,trees,NA,NA,NA,graduated_college,small,NA,english,female,7639,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,4,1607553203628,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2316,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,2,dogs2,mary,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/pug2.png,dogs,graduated_college,NA,NA,english,female,NA,dogs,NA,1,1607553203628,1,NA,This is a,1.5,These are both,great dane,NA,NA,warmup2,NA,NA
2316,NA,chihuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,mary,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,31,NA,NA,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,english,female,NA,dogs,NA,2,1607553203628,1,NA,This is a,1.5,These are both,doberman,NA,NA,warmup2,NA,NA
2316,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,2,dogs2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,pug,31,dogs,NA,NA,NA,graduated_college,small,NA,english,female,11115,NA,You and your friend see the following:,1,1607553203628,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small pug.</b>
