submission_id,question,startDate,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2759,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:59:02 GMT-0500 (Central Daylight Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,39,critical,None,1,flowers,susan,NA,flowers,sunflowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,26,flowers,NA,graduated_college,big,NA,NA,female,16129,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,8,1617904742615,NA,flowers_landmark,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2759,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:59:02 GMT-0500 (Central Daylight Time),images/stripmall-landmark.png,images/buildings-parade-basic.png,39,critical,None,1,buildings,susan,NA,buildings,stripmalls,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,stripmall,26,buildings,NA,graduated_college,small,NA,NA,female,6746,You visit your friend who lives in another city. You take a walk and you see the following:,9,1617904742615,NA,buildings_landmark,It is small relative to other,0.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small stripmall is a landmark.</b>
2759,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:59:02 GMT-0500 (Central Daylight Time),images/great-dane.png,images/dog-parade-basic2.png,39,critical,None,1,dogs2,susan,NA,Great Danes,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,26,dogs,NA,graduated_college,big,NA,NA,female,9413,You and your friend are at a pet show and you see the following:,10,1617904742615,NA,dogs2_prize,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2759,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:59:02 GMT-0500 (Central Daylight Time),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,39,critical,None,1,dogs1,susan,NA,dobermen,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,doberman,26,dogs,NA,graduated_college,big,NA,NA,female,7852,You visit your friend who works at an animal shelter and you see the following:,11,1617904742615,NA,dogs1_rescue,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2759,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:59:02 GMT-0500 (Central Daylight Time),images/sunflower.png,images/flower-parade-basic.png,39,critical,None,1,flowers,susan,NA,sunflowers,flowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,sunflower,26,flowers,NA,graduated_college,big,NA,NA,female,7029,You and your friend are at a garden store and you see the following:,12,1617904742615,NA,flowers_present,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2758,<i>What do you think Speaker A meant? </i>,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),NA,NA,39,NA,no,2,NA,mary,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,NA,NA,NA,comp_class_warmup,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617904462000,1,NA,The Empire State Building is tall relative to other,0.65,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/tuna_net.png,images/fish-parade-basic.png,39,critical,no,2,fish,mary,NA,tunas,fish,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,tuna,NA,tunas,NA,NA,big,NA,NA,NA,26761,You visit your friend who works as a marine biologist and you see the following:,1,1617904462000,NA,fish_rescue,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big tuna.</b>
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,39,critical,no,2,dogs1,mary,NA,dobermen,dogs,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,doberman,NA,dobermen,NA,NA,big,NA,NA,NA,23372,You visit your friend who works at an animal shelter and you see the following:,2,1617904462000,NA,dogs1_rescue,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,39,critical,no,2,buildings,mary,NA,buildings,skyscrapers,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,NA,buildings,NA,NA,big,NA,NA,NA,41428,You visit your friend who lives in another city. You take a walk and you see the following:,3,1617904462000,NA,buildings_landmark,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/bonsai_stick.png,images/tree-parade-basic.png,39,critical,no,2,trees,mary,NA,bonsais,trees,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,NA,trees,NA,NA,small,NA,NA,NA,35926,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,4,1617904462000,NA,trees_landmark,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/eagle.png,images/bird-parade-basic.png,39,critical,no,2,birds,mary,NA,birds,eagles,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,NA,birds,NA,NA,big,NA,NA,NA,42773,You visit your friend who works at an animal shelter and you see the following:,5,1617904462000,NA,birds_rescue,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,39,critical,no,2,flowers,mary,NA,flowers,dandelions,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,dandelion,NA,flowers,NA,NA,small,NA,NA,NA,25811,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,6,1617904462000,NA,flowers_landmark,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/redwood_sign.png,images/tree-parade-basic.png,39,critical,no,2,trees,mary,NA,redwoods,trees,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,NA,trees,NA,NA,big,NA,NA,NA,27663,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,7,1617904462000,NA,trees_landmark,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/hummingbird.png,images/bird-parade-basic.png,39,critical,no,2,birds,mary,NA,birds,hummingbirds,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,NA,birds,NA,NA,small,NA,NA,NA,23193,You visit your friend who works at an animal shelter and you see the following:,8,1617904462000,NA,birds_rescue,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,39,critical,no,2,dogs1,mary,NA,dogs,chihuahuas,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,chihuahua,NA,dogs,NA,NA,small,NA,NA,NA,13336,You visit your friend who works at an animal shelter and you see the following:,9,1617904462000,NA,dogs1_rescue,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a rescue.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/stripmall-landmark.png,images/buildings-parade-basic.png,39,critical,no,2,buildings,mary,NA,stripmalls,buildings,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,stripmall,NA,buildings,NA,NA,small,NA,NA,NA,44312,You visit your friend who lives in another city. You take a walk and you see the following:,10,1617904462000,NA,buildings_landmark,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small stripmall.</b>
2758,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/clownfish_net.png,images/fish-parade-basic.png,39,critical,no,2,fish,mary,NA,fish,clownfish,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,clownfish,NA,fish,NA,NA,small,NA,NA,NA,18192,You visit your friend who works as a marine biologist and you see the following:,11,1617904462000,NA,fish_rescue,It is small relative to other,0.65,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2758,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:54:21 GMT-0500 (Central Daylight Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,39,critical,no,2,flowers,mary,NA,sunflowers,flowers,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,NA,sunflowers,NA,NA,big,NA,NA,NA,21764,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,12,1617904462000,NA,flowers_landmark,It is big relative to other,0.65,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2757,<i>What do you think Speaker A meant? </i>,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),NA,NA,39,NA,No,1,NA,Sarah,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,30,Buildings,This study was weird.,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617903893340,1,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,39,critical,No,1,flowers,Sarah,NA,dandelions,flowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,dandelion,30,flowers,This study was weird.,graduated_college,small,NA,English,male,44087,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,1,1617903893340,NA,flowers_landmark,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/hummingbird.png,images/bird-parade-basic.png,39,critical,No,1,birds,Sarah,NA,hummingbirds,birds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,30,hummingbirds,This study was weird.,graduated_college,small,NA,English,male,39630,You visit your friend who works at an animal shelter and you see the following:,2,1617903893340,NA,birds_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/bonsai_stick.png,images/tree-parade-basic.png,39,critical,No,1,trees,Sarah,NA,bonsais,trees,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,30,trees,This study was weird.,graduated_college,small,NA,English,male,30397,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1617903893340,NA,trees_landmark,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/doberman.png,images/dog-parade-basic.png,39,critical,No,1,dogs1,Sarah,NA,dogs,dobermen,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,30,dogs,This study was weird.,graduated_college,big,NA,English,male,50988,You and your friend are at an animal training ground and you see the following:,4,1617903893340,NA,dogs1_service,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/redwood_sign.png,images/tree-parade-basic.png,39,critical,No,1,trees,Sarah,NA,redwoods,trees,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,30,trees,This study was weird.,graduated_college,big,NA,English,male,25141,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,5,1617903893340,NA,trees_landmark,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/pug.png,images/dog-parade-basic2.png,39,critical,No,1,dogs2,Sarah,NA,pugs,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,30,pugs,This study was weird.,graduated_college,small,NA,English,male,28956,You and your friend are at a pet show and you see the following:,6,1617903893340,NA,dogs2_prize,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,39,critical,No,1,dogs1,Sarah,NA,dobermen,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,doberman,30,dobermen,This study was weird.,graduated_college,big,NA,English,male,583819,You visit your friend who works at an animal shelter and you see the following:,7,1617903893340,NA,dogs1_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/eagle.png,images/bird-parade-basic.png,39,critical,No,1,birds,Sarah,NA,eagles,birds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,30,birds,This study was weird.,graduated_college,big,NA,English,male,7345,You visit your friend who works at an animal shelter and you see the following:,8,1617903893340,NA,birds_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/chihuahua.png,images/dog-parade-basic.png,39,critical,No,1,dogs1,Sarah,NA,dogs,chihuahuas,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,30,dogs,This study was weird.,graduated_college,small,NA,English,male,9665,You and your friend are at an animal training ground and you see the following:,9,1617903893340,NA,dogs1_service,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/great-dane.png,images/dog-parade-basic2.png,39,critical,No,1,dogs2,Sarah,NA,Great Danes,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,30,dogs,This study was weird.,graduated_college,big,NA,English,male,20716,You and your friend are at a pet show and you see the following:,10,1617903893340,NA,dogs2_prize,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2757,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,39,critical,No,1,dogs1,Sarah,NA,dogs,chihuahuas,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,chihuahua,30,chihuahuas,This study was weird.,graduated_college,small,NA,English,male,15073,You visit your friend who works at an animal shelter and you see the following:,11,1617903893340,NA,dogs1_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small chihuahua.</b>
2757,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 13:44:53 GMT-0400 (EDT),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,39,critical,No,1,flowers,Sarah,NA,sunflowers,flowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,30,sunflowers,This study was weird.,graduated_college,big,NA,English,male,17276,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,12,1617903893340,NA,flowers_landmark,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2756,<i>What do you think Speaker A meant? </i>,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),NA,NA,39,NA,NA,2,NA,barbara,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,NA,NA,NA,comp_class_warmup,English,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617904522815,1,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/pug.png,images/dog-parade-basic2.png,39,critical,NA,2,dogs2,barbara,NA,pugs,dogs,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,NA,pugs,NA,NA,small,NA,English,NA,16398,You and your friend are at a pet show and you see the following:,1,1617904522815,NA,dogs2_prize,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,39,critical,NA,2,dogs1,barbara,NA,dogs,dobermen,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,doberman,NA,dogs,NA,NA,big,NA,English,NA,21227,You visit your friend who works at an animal shelter and you see the following:,2,1617904522815,NA,dogs1_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/great-dane.png,images/dog-parade-basic2.png,39,critical,NA,2,dogs2,barbara,NA,dogs,Great Danes,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,NA,dogs,NA,NA,big,NA,English,NA,16294,You and your friend are at a pet show and you see the following:,3,1617904522815,NA,dogs2_prize,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/pug-gift.png,images/dog-parade-basic2-gift.png,39,critical,NA,2,dogs2,barbara,NA,dogs,pugs,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,pug,NA,pugs,NA,NA,small,NA,English,NA,17626,You and your friend are at a pet store and you see the following:,4,1617904522815,NA,dogs2_present,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a present.</b>
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/clownfish_net.png,images/fish-parade-basic.png,39,critical,NA,2,fish,barbara,NA,fish,clownfish,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,clownfish,NA,clownfish,NA,NA,small,NA,English,NA,11779,You visit your friend who works as a marine biologist and you see the following:,5,1617904522815,NA,fish_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,39,critical,NA,2,flowers,barbara,NA,flowers,dandelions,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,dandelion,NA,dandelions,NA,NA,small,NA,English,NA,14735,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,6,1617904522815,NA,flowers_landmark,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/tuna_net.png,images/fish-parade-basic.png,39,critical,NA,2,fish,barbara,NA,fish,tunas,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,tuna,NA,fish,NA,NA,big,NA,English,NA,18253,You visit your friend who works as a marine biologist and you see the following:,7,1617904522815,NA,fish_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,39,critical,NA,2,dogs1,barbara,NA,chihuahuas,dogs,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,chihuahua,NA,chihuahuas,NA,NA,small,NA,English,NA,13808,You visit your friend who works at an animal shelter and you see the following:,8,1617904522815,NA,dogs1_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small chihuahua.</b>
2756,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/chihuahua.png,images/dog-parade-basic.png,39,critical,NA,2,dogs1,barbara,NA,dogs,chihuahuas,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,NA,dogs,NA,NA,small,NA,English,NA,21077,You and your friend are at an animal training ground and you see the following:,9,1617904522815,NA,dogs1_service,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,39,critical,NA,2,flowers,barbara,NA,flowers,sunflowers,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,sunflower,NA,flowers,NA,NA,big,NA,English,NA,37424,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,10,1617904522815,NA,flowers_landmark,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/doberman.png,images/dog-parade-basic.png,39,critical,NA,2,dogs1,barbara,NA,dogs,dobermen,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,NA,dogs,NA,NA,big,NA,English,NA,16063,You and your friend are at an animal training ground and you see the following:,11,1617904522815,NA,dogs1_service,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2756,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 10:55:22 GMT-0700 (Pacific Daylight Time),images/great-dane-gift.png,images/dog-parade-basic2-gift.png,39,critical,NA,2,dogs2,barbara,NA,Great Danes,dogs,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,present,Great Dane,NA,Great,NA,NA,big,NA,English,NA,14183,You and your friend are at a pet store and you see the following:,12,1617904522815,NA,dogs2_present,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big Great Dane.</b>
2755,<i>What do you think Speaker A meant? </i>,Thu Apr 08 2021 12:53:02 GMT-0500 (Central Daylight Time),NA,NA,39,NA,Not that I'm aware of,1,NA,elizabeth,1,NA,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,23,buildings,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617904382334,1,NA,The Empire State Building is tall relative to other,0.5,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2755,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:53:02 GMT-0500 (Central Daylight Time),images/doberman.png,images/dog-parade-basic.png,39,critical,Not that I'm aware of,1,dogs1,elizabeth,NA,dobermen,dogs,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,23,dobermen,NA,graduated_college,big,NA,English,female,18863,You and your friend are at an animal training ground and you see the following:,1,1617904382334,NA,dogs1_service,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2755,What do you think your friend is saying it is big relative to?,Thu Apr 08 2021 12:53:02 GMT-0500 (Central Daylight Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,39,critical,Not that I'm aware of,1,buildings,elizabeth,NA,buildings,skyscrapers,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,skyscraper,23,skyscrapers,NA,graduated_college,big,NA,English,female,38983,You visit your friend who lives in another city. You take a walk and you see the following:,2,1617904382334,NA,buildings_landmark,It is big relative to other,0.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2755,What do you think your friend is saying it is small relative to?,Thu Apr 08 2021 12:53:02 GMT-0500 (Central Daylight Time),images/clownfish_net.png,images/fish-parade-basic.png,39,critical,Not that I'm aware of,1,fish,elizabeth,NA,clownfish,fish,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,clownfish,23,clownfish,NA,graduated_college,small,NA,English,female,11015,You visit your friend who works as a marine biologist and you see the following:,3,1617904382334,NA,fish_rescue,It is small relative to other,0.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
