submission_id,question,startDate,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/chihuahua_filler.png,images/dog-parade-basic_filler.png,40,filler,No,1,dogs1,susan,NA,chihuahuas,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,chihuahua,23,chihuahuas,NA,graduated_college,small,NA,English,female,17151,You and your friend see the following:,2,1617994602739,NA,dogs1_rescue,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/pug.png,images/dog-parade-basic2.png,40,critical,No,1,dogs2,susan,NA,pugs,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,23,pugs,NA,graduated_college,small,NA,English,female,12249,You and your friend are at a pet show and you see the following:,3,1617994602739,NA,dogs2_prize,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/dandelion_filler.png,images/flower-parade-basic_filler.png,40,filler,No,1,flowers,susan,NA,flowers,dandelions,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,dandelion,23,dandelions,NA,graduated_college,small,NA,English,female,6975,You and your friend see the following:,4,1617994602739,NA,flowers_landmark,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/chihuahua.png,images/dog-parade-basic.png,40,critical,No,1,dogs1,susan,NA,chihuahuas,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,23,dogs,NA,graduated_college,small,NA,English,female,8789,You and your friend are at an animal training ground and you see the following:,5,1617994602739,NA,dogs1_service,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/eagle.png,images/bird-parade-basic.png,40,critical,No,1,birds,susan,NA,eagles,birds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,23,eagles,NA,graduated_college,big,NA,English,female,13164,You visit your friend who works at an animal shelter and you see the following:,6,1617994602739,NA,birds_rescue,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/sunflower_filler.png,images/flower-parade-basic_filler.png,40,filler,No,1,flowers,susan,NA,sunflowers,flowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,sunflower,23,sunflowers,NA,graduated_college,big,NA,English,female,12222,You and your friend see the following:,7,1617994602739,NA,flowers_present,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,40,critical,No,1,flowers,susan,NA,flowers,sunflowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,sunflower,23,sunflowers,NA,graduated_college,big,NA,English,female,20502,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,8,1617994602739,NA,flowers_landmark,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/dandelion.png,images/flower-parade-basic.png,40,critical,No,1,flowers,susan,NA,flowers,dandelions,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,present,dandelion,23,flowers,NA,graduated_college,small,NA,English,female,19390,You and your friend are at a garden store and you see the following:,9,1617994602739,NA,flowers_present,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That present is a small dandelion.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,40,filler,No,1,buildings,susan,NA,buildings,stripmalls,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,stripmall,23,buildings,NA,graduated_college,small,NA,English,female,20711,You and your friend see the following:,10,1617994602739,NA,buildings_landmark,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That stripmall is small.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/great-dane_filler.png,images/dog-parade-basic2_filler.png,40,filler,No,1,dogs2,susan,NA,dogs,Great Danes,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,23,dogs,NA,graduated_college,big,NA,English,female,7240,You and your friend see the following:,11,1617994602739,NA,dogs2_prize,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/hummingbird_filler.png,images/bird-parade-basic_filler.png,40,filler,No,1,birds,susan,NA,birds,hummingbirds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,23,birds,NA,graduated_college,small,NA,English,female,4893,You and your friend see the following:,12,1617994602739,NA,birds_rescue,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That hummingbird is small.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,40,critical,No,1,dogs1,susan,NA,dogs,dobermen,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,doberman,23,dogs,NA,graduated_college,big,NA,English,female,6591,You visit your friend who works at an animal shelter and you see the following:,13,1617994602739,NA,dogs1_rescue,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,40,critical,No,1,buildings,susan,NA,buildings,skyscrapers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,skyscraper,23,buildings,NA,graduated_college,big,NA,English,female,14382,You visit your friend who lives in another city. You take a walk and you see the following:,14,1617994602739,NA,buildings_landmark,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2803,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/doberman_filler.png,images/dog-parade-basic_filler.png,40,filler,No,1,dogs1,susan,NA,dobermen,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,23,dobermen,NA,graduated_college,big,NA,English,female,30756,You and your friend see the following:,15,1617994602739,NA,dogs1_service,It is big relative to other,0.9,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2803,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 13:56:42 GMT-0500 (Central Daylight Time),images/bonsai_stick.png,images/tree-parade-basic.png,40,critical,No,1,trees,susan,NA,trees,bonsais,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,23,bonsais,NA,graduated_college,small,NA,English,female,11609,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,16,1617994602739,NA,trees_landmark,It is small relative to other,0.9,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2802,<i>What do you think Speaker A meant? </i>,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),NA,NA,40,NA,no,2,NA,barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,61,buildings.,Interesting experiment!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617993834203,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2802,<i>What do you think Speaker A meant? </i>,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),NA,NA,40,NA,no,2,NA,barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,61,buildings.,Interesting experiment!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617993834203,2,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2802,<i>What do you think Speaker A meant? </i>,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),NA,NA,40,NA,no,2,NA,barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,61,buildings.,Interesting experiment!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617993834203,3,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2802,<i>What do you think Speaker A meant? </i>,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),NA,NA,40,NA,no,2,NA,barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,61,buildings,Interesting experiment!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617993834203,4,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/bonsai_filler.png,images/tree-parade-basic_filler.png,40,filler,no,2,trees,barbara,NA,bonsais,trees,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,61,trees,Interesting experiment!,some_college,small,NA,English,female,61790,You and your friend see the following:,1,1617993834203,NA,trees_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That bonsai is small.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,40,filler,no,2,dogs2,barbara,NA,pugs,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,61,dogs,Interesting experiment!,some_college,small,NA,English,female,35572,You and your friend see the following:,2,1617993834203,NA,dogs2_prize,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,40,filler,no,2,dogs2,barbara,NA,pugs,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,pug,61,dogs,Interesting experiment!,some_college,small,NA,English,female,22762,You and your friend see the following:,3,1617993834203,NA,dogs2_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,40,critical,no,2,flowers,barbara,NA,dandelions,flowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,dandelion,61,flowers,Interesting experiment!,some_college,small,NA,English,female,34382,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,4,1617993834203,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/doberman_filler.png,images/dog-parade-basic_filler.png,40,filler,no,2,dogs1,barbara,NA,dobermen,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,doberman,61,dogs,Interesting experiment!,some_college,big,NA,English,female,27883,You and your friend see the following:,5,1617993834203,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/redwood_sign.png,images/tree-parade-basic.png,40,critical,no,2,trees,barbara,NA,redwoods,trees,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,61,trees,Interesting experiment!,some_college,big,NA,English,female,40917,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,6,1617993834203,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/doberman_filler.png,images/dog-parade-basic_filler.png,40,filler,no,2,dogs1,barbara,NA,dogs,dobermen,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,61,dogs,Interesting experiment!,some_college,big,NA,English,female,23122,You and your friend see the following:,7,1617993834203,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/clownfish_net.png,images/fish-parade-basic.png,40,critical,no,2,fish,barbara,NA,clownfish,fish,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,clownfish,61,fish,Interesting experiment!,some_college,small,NA,English,female,37761,You visit your friend who works as a marine biologist and you see the following:,8,1617993834203,NA,fish_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/tuna_filler.png,images/fish-parade-basic_filler.png,40,filler,no,2,fish,barbara,NA,fish,tunas,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,tuna,61,tunas,Interesting experiment!,some_college,big,NA,English,female,30846,You and your friend see the following:,9,1617993834203,NA,fish_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/great-dane.png,images/dog-parade-basic2.png,40,critical,no,2,dogs2,barbara,NA,dogs,Great Danes,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,61,dogs,Interesting experiment!,some_college,big,NA,English,female,50775,You and your friend are at a pet show and you see the following:,10,1617993834203,NA,dogs2_prize,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,40,filler,no,2,buildings,barbara,NA,stripmalls,buildings,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,stripmall,61,stripmalls,Interesting experiment!,some_college,small,NA,English,female,36746,You and your friend see the following:,11,1617993834203,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small stripmall.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/chihuahua.png,images/dog-parade-basic.png,40,critical,no,2,dogs1,barbara,NA,chihuahuas,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,61,dogs,Interesting experiment!,some_college,small,NA,English,female,29697,You and your friend are at an animal training ground and you see the following:,12,1617993834203,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/great-dane-gift.png,images/dog-parade-basic2-gift.png,40,critical,no,2,dogs2,barbara,NA,dogs,Great Danes,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,present,Great Dane,61,dogs,Interesting experiment!,some_college,big,NA,English,female,28024,You and your friend are at a pet store and you see the following:,13,1617993834203,NA,dogs2_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big Great Dane.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,40,critical,no,2,buildings,barbara,NA,buildings,skyscrapers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,61,skyscrapers,Interesting experiment!,some_college,big,NA,English,female,125309,You visit your friend who lives in another city. You take a walk and you see the following:,14,1617993834203,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2802,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/sunflower_filler.png,images/flower-parade-basic_filler.png,40,filler,no,2,flowers,barbara,NA,flowers,sunflowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,sunflower,61,sunflowers,Interesting experiment!,some_college,big,NA,English,female,64610,You and your friend see the following:,15,1617993834203,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2802,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:43:54 GMT-0400 (Eastern Daylight Time),images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,40,critical,no,2,dogs1,barbara,NA,dogs,chihuahuas,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,chihuahua,61,dogs,Interesting experiment!,some_college,small,NA,English,female,28707,You visit your friend who works at an animal shelter and you see the following:,16,1617993834203,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a rescue.</b>
2801,<i>What do you think Speaker A meant? </i>,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),NA,NA,40,NA,No,1,NA,jennifer,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,30,buildings,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1617994539485,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2801,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/chihuahua_filler.png,images/dog-parade-basic_filler.png,40,filler,No,1,dogs1,jennifer,NA,chihuahuas,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,chihuahua,30,dogs,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,small,NA,English,female,19420,You and your friend see the following:,1,1617994539485,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/sunflower.png,images/flower-parade-basic.png,40,critical,No,1,flowers,jennifer,NA,flowers,sunflowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,sunflower,30,flowers,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,28448,You and your friend are at a garden store and you see the following:,2,1617994539485,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2801,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,40,filler,No,1,dogs2,jennifer,NA,pugs,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,present,pug,30,pugs,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,small,NA,English,female,16777,You and your friend see the following:,3,1617994539485,NA,dogs2_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/doberman_filler.png,images/dog-parade-basic_filler.png,40,filler,No,1,dogs1,jennifer,NA,dogs,dobermen,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,30,dogs,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,35895,You and your friend see the following:,4,1617994539485,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2801,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,40,critical,No,1,flowers,jennifer,NA,flowers,dandelions,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,dandelion,30,dandelions,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,small,NA,English,female,15924,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,5,1617994539485,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/great-dane-gift.png,images/dog-parade-basic2-gift.png,40,critical,No,1,dogs2,jennifer,NA,Great Danes,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,present,Great Dane,30,dogs,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,11906,You and your friend are at a pet store and you see the following:,6,1617994539485,NA,dogs2_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big Great Dane.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/tuna_filler.png,images/fish-parade-basic_filler.png,40,filler,No,1,fish,jennifer,NA,fish,tunas,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,tuna,30,fish,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,10734,You and your friend see the following:,7,1617994539485,NA,fish_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,40,critical,No,1,dogs1,jennifer,NA,dobermen,dogs,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,doberman,30,dogs,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,9942,You visit your friend who works at an animal shelter and you see the following:,8,1617994539485,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/sunflower_filler.png,images/flower-parade-basic_filler.png,40,filler,No,1,flowers,jennifer,NA,flowers,sunflowers,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,30,sunflowers,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,10106,You and your friend see the following:,9,1617994539485,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/redwood_sign.png,images/tree-parade-basic.png,40,critical,No,1,trees,jennifer,NA,redwoods,trees,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,30,trees,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,14412,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,10,1617994539485,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2801,What do you think your friend is saying it is small relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/hummingbird.png,images/bird-parade-basic.png,40,critical,No,1,birds,jennifer,NA,birds,hummingbirds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,30,hummingbirds,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,small,NA,English,female,12620,You visit your friend who works at an animal shelter and you see the following:,11,1617994539485,NA,birds_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2801,What do you think your friend is saying it is big relative to?,Fri Apr 09 2021 14:55:39 GMT-0400 (Eastern Daylight Time),images/eagle_filler.png,images/bird-parade-basic_filler.png,40,filler,No,1,birds,jennifer,NA,eagles,birds,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,30,birds,"This was interesting, it made me think about langage and sentence parsing in a way I previously hadn't.",some_college,big,NA,English,female,8740,You and your friend see the following:,12,1617994539485,NA,birds_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That eagle is big.</b>
