submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
484,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,No,1,dogs,Sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1567791940921,1,This is a,1,These are both,big dog,NA,NA,warmup1
484,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,No,1,dogs,Sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1567791940921,2,This is a,1,These are both,great dane,NA,NA,warmup1
484,NA,chihuahah,NA,NA,13,warmup/doberman.png,chihuahua,This is a,No,1,dogs,Sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1567791940921,1,This is a,1,These are both,mouser,NA,NA,warmup1
484,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,No,1,dogs,Sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1567791940921,2,This is a,1,These are both,doberman,NA,NA,warmup1
484,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-hummingbird.png,13,NA,NA,NA,No,1,birds,Sarah,NA,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big hummingbird.</b>",prenominal,NA,28,hummingbirds,NA,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1567791940921,NA,NA,1,NA,NA,NA,incongr,custom_main_text1
484,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,No,1,dogs1,Sarah,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,28,dogs,NA,1,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1567791940921,NA,NA,1,NA,NA,NA,basic,custom_main_text1
484,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-pug.png,13,NA,NA,NA,No,1,dogs2,Sarah,NA,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,28,dogs,NA,1,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,3,1567791940921,NA,NA,1,NA,NA,NA,congr,custom_main_text1
484,NA,dandilion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,No,1,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1567791940921,1,This is a,1,These are both,sunflower,NA,NA,warmup2
484,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,No,1,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1567791940921,2,This is a,1,These are both,sunflower,NA,NA,warmup2
484,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,male,NA,trees,NA,2,1567791940921,1,This is a,1,These are both,sappling,NA,NA,warmup2
484,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,male,NA,trees,NA,2,1567791940921,2,This is a,1,These are both,bonsai,NA,NA,warmup2
484,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,No,1,fish,Sarah,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,male,NA,fish,NA,3,1567791940921,1,This is a,1,These are both,goldfish,NA,NA,warmup2
484,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-basic.png,13,NA,NA,NA,No,1,trees,Sarah,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,28,trees,NA,1,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1567791940921,NA,NA,1,NA,NA,NA,basic,custom_main_text2
484,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,13,NA,NA,NA,No,1,fish,Sarah,NA,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small goldfish.</b>",prenominal,NA,28,goldfish,NA,0,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1567791940921,NA,NA,1,NA,NA,NA,congr,custom_main_text2
484,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-basic.png,13,NA,NA,NA,No,1,flowers,Sarah,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big sunflower.</b>",prenominal,NA,28,sunflowers,NA,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1567791940921,NA,NA,1,NA,NA,NA,basic,custom_main_text2
481,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,NA,patricia,1,NA,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,buildings,NA,NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791328289,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
481,NA,Tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,trees,patricia,NA,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,plants,some_college,NA,NA,English,female,NA,trees,NA,1,1567791328289,1,This is a,1,These are both,bonsai,NA,NA,warmup1
481,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,trees,patricia,NA,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,female,NA,trees,NA,1,1567791328289,2,This is a,1,These are both,bonsai,NA,NA,warmup1
481,NA,weed,NA,NA,13,warmup/sunflower.png,dandelion,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,flowers,patricia,NA,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1567791328289,1,This is a,1,These are both,sunflower,NA,NA,warmup1
481,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,flowers,patricia,NA,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1567791328289,2,This is a,1,These are both,sunflower,NA,NA,warmup1
481,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,dogs,patricia,NA,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,3,1567791328289,1,This is a,1,These are both,great dane,NA,NA,warmup1
481,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-basic.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,trees,patricia,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,NA,redwoods,NA,0,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,1,1567791328289,NA,NA,1,NA,NA,NA,basic,custom_main_text1
481,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,dogs2,patricia,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small pug.</b>",prenominal,NA,NA,pugs,NA,0,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,2,1567791328289,NA,NA,1,NA,NA,NA,basic,custom_main_text1
481,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,flowers,patricia,NA,NA,1,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small dandelion.</b>",prenominal,NA,NA,dandelions,NA,0,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,3,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text1
481,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,birds,patricia,NA,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,female,NA,birds,NA,1,1567791328289,1,This is an,1,These are both,eagle,NA,NA,warmup2
481,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,dogs,patricia,NA,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,2,1567791328289,1,This is a,1,These are both,doberman,NA,NA,warmup2
481,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,fish,patricia,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,3,1567791328289,1,This is a,1,These are both,goldfish,NA,NA,warmup2
481,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,fish,patricia,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,3,1567791328289,2,This is a,1,These are both,goldfish,NA,NA,warmup2
481,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,dogs1,patricia,NA,NA,1,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,NA,dobermans,NA,1,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,1,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text2
481,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,fish,patricia,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,NA,fish,NA,1,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,2,1567791328289,NA,NA,1,NA,NA,NA,basic,custom_main_text2
481,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-eagle.png,13,NA,NA,NA,One of the pictures in the doberman group is actually a miniature pinscher. It was on the far right with the shorter cropped ears and the pointier face.,2,birds,patricia,NA,NA,1,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,NA,eagles,NA,1,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,3,1567791328289,NA,NA,1,NA,NA,NA,congr,custom_main_text2
480,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,NA,1,NA,jennifer,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",47,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791318384,1,NA,2,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
480,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,jennifer,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1567791318384,1,This is a,2,These are both,hound,NA,NA,warmup1
480,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,jennifer,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1567791318384,2,This is a,2,These are both,great dane,NA,NA,warmup1
480,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,jennifer,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/dandelion.jpg,plants,graduated_college,NA,NA,English,male,NA,flowers,NA,2,1567791318384,1,This is a,2,These are both,sunflower,NA,NA,warmup1
480,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,jennifer,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,2,1567791318384,2,This is a,2,These are both,sunflower,NA,NA,warmup1
480,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,jennifer,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1567791318384,1,This is an,2,These are both,eagle,NA,NA,warmup1
480,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-basic.png,13,NA,NA,NA,NA,1,birds,jennifer,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big eagle.</b>",prenominal,NA,47,birds,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text1
480,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,NA,1,flowers,jennifer,NA,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big dandelion.</b>",prenominal,NA,47,dandelions,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1567791318384,NA,NA,2,NA,NA,NA,incongr,custom_main_text1
480,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-great-dane.png,13,NA,NA,NA,NA,1,dogs2,jennifer,NA,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,47,great danes,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1567791318384,NA,NA,2,NA,NA,NA,congr,custom_main_text1
480,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,jennifer,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,1,1567791318384,1,This is a,2,These are both,bonsai,NA,NA,warmup2
480,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,jennifer,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1567791318384,1,This is a,2,These are both,doberman,NA,NA,warmup2
480,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,jennifer,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,3,1567791318384,1,This is a,2,These are both,goldfish,NA,NA,warmup2
480,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-goldfish.png,13,NA,NA,NA,NA,1,fish,jennifer,NA,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,47,things,NA,1,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1567791318384,NA,NA,2,NA,NA,NA,incongr,custom_main_text2
480,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-basic.png,13,NA,NA,NA,NA,1,trees,jennifer,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,47,trees,NA,1,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text2
480,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,NA,1,dogs1,jennifer,NA,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,47,dogs,NA,1,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1567791318384,NA,NA,2,NA,NA,NA,basic,custom_main_text2
477,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,2,NA,barbara,1,NA,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,englosh,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791330447,1,NA,1.5,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
477,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,2,NA,barbara,1,NA,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,englosh,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791330447,2,NA,1.5,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
477,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,barbara,NA,eagle,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,englosh,male,NA,birds,NA,1,1567791330447,1,This is an,1.5,These are both,eagle,NA,NA,warmup1
477,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,2,flowers,barbara,NA,sunflower,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,englosh,male,NA,flowers,NA,2,1567791330447,1,This is a,1.5,These are both,sunflower,NA,NA,warmup1
477,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,2,dogs,barbara,NA,great dane,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,englosh,male,NA,dogs,NA,3,1567791330447,1,This is a,1.5,These are both,great dane,NA,NA,warmup1
477,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-basic.png,13,NA,NA,NA,no,2,birds,barbara,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,29,birds,NA,1,NA,NA,graduated_college,big,NA,englosh,male,NA,NA,You and your friend see the following:,1,1567791330447,NA,NA,1.5,NA,NA,NA,basic,custom_main_text1
477,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,no,2,flowers,barbara,NA,NA,1,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,weeds,NA,1,NA,NA,graduated_college,small,NA,englosh,male,NA,NA,You and your friend see the following:,2,1567791330447,NA,NA,1.5,NA,NA,NA,congr,custom_main_text1
477,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-pug.png,13,NA,NA,NA,no,2,dogs2,barbara,NA,NA,2,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big pug.</b>",prenominal,NA,29,pugs,NA,0,NA,NA,graduated_college,big,NA,englosh,male,NA,NA,You and your friend see the following:,3,1567791330447,NA,NA,1.5,NA,NA,NA,incongr,custom_main_text1
477,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,2,dogs,barbara,NA,doberman,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,englosh,male,NA,dogs,NA,1,1567791330447,1,This is a,1.5,These are both,doberman,NA,NA,warmup2
477,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,2,fish,barbara,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,englosh,male,NA,fish,NA,2,1567791330447,1,This is a,1.5,These are both,goldfish,NA,NA,warmup2
477,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,2,fish,barbara,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,englosh,male,NA,fish,NA,2,1567791330447,2,This is a,1.5,These are both,goldfish,NA,NA,warmup2
477,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,barbara,NA,bonsai,NA,NA,Please label the pictures below.,NA,NA,29,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,englosh,male,NA,trees,NA,3,1567791330447,1,This is a,1.5,These are both,bonsai,NA,NA,warmup2
477,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,no,2,fish,barbara,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,fish,NA,1,NA,NA,graduated_college,small,NA,englosh,male,NA,NA,You and your friend see the following:,1,1567791330447,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
477,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,no,2,dogs1,barbara,NA,NA,1,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big doberman.</b>",prenominal,NA,29,doberman,NA,0,NA,NA,graduated_college,big,NA,englosh,male,NA,NA,You and your friend see the following:,2,1567791330447,NA,NA,1.5,NA,NA,NA,congr,custom_main_text2
477,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-basic.png,13,NA,NA,NA,no,2,trees,barbara,NA,NA,0,NA,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,29,trees,NA,0,NA,NA,graduated_college,big,NA,englosh,male,NA,NA,You and your friend see the following:,3,1567791330447,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
475,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,1,NA,elizabeth,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",38,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567791037518,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
475,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,elizabeth,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,english,female,NA,birds,NA,1,1567791037518,1,This is an,1,These are both,eagle,NA,NA,warmup1
475,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,elizabeth,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,female,NA,dogs,NA,2,1567791037518,1,This is a,1,These are both,greyhound,NA,NA,warmup1
475,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,elizabeth,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,female,NA,dogs,NA,2,1567791037518,2,This is a,1,These are both,great dane,NA,NA,warmup1
475,NA,elm,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,elizabeth,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,english,female,NA,trees,NA,3,1567791037518,1,This is a,1,These are both,bonsai,NA,NA,warmup1
475,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,elizabeth,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,english,female,NA,trees,NA,3,1567791037518,2,This is a,1,These are both,bonsai,NA,NA,warmup1
